,T1goldEarned,T1totalMinionsKilled,T1totalTimeSpentDead,T1wardsKilled,T1wardsPlaced,T2goldEarned,T2totalMinionsKilled,T2totalTimeSpentDead,T2wardsKilled,T2wardsPlaced,T1win,T1baron,T1champion,T1dragon,T1inhibitor,T1riftHerald,T1tower,T2baron,T2champion,T2dragon,T2inhibitor,T2riftHerald,T2tower
929,44491,501,906,15,48,55814,529,629,14,54,0,0,18,0,0,1,1,1,35,4,1,1,6
930,58996,715,457,29,75,52510,686,435,30,76,1,0,20,5,4,0,11,1,19,0,0,2,2
931,53462,701,879,13,76,64073,660,513,23,54,0,0,19,1,0,2,3,2,34,3,3,0,9
932,37651,426,614,9,39,45019,495,390,9,55,0,0,15,1,0,1,2,1,25,2,1,1,7
933,60556,514,825,22,51,54930,637,780,17,69,1,1,33,1,4,2,11,0,29,3,0,0,3
934,70674,784,1160,44,87,72350,874,1059,40,96,0,2,28,2,1,2,7,0,31,4,1,0,9
935,44992,578,888,14,56,55666,545,468,19,49,0,0,19,0,0,0,2,1,37,4,2,2,7
936,58937,609,372,20,52,39374,518,870,8,52,1,1,39,2,2,2,9,0,17,1,0,0,1
937,74540,766,583,33,93,67699,859,1287,34,105,1,2,41,4,2,2,8,0,20,1,1,0,9
938,41239,542,787,13,55,57925,626,307,19,51,0,0,14,1,0,1,1,1,33,2,3,1,11
939,42668,568,1448,12,47,61287,559,291,12,50,0,0,12,1,0,0,3,1,50,2,1,2,10
940,68417,803,700,22,76,54856,704,755,33,80,1,2,28,3,1,2,9,0,24,1,0,0,2
941,51042,575,991,27,72,57054,576,702,26,67,0,0,22,2,0,1,2,1,35,1,1,0,8
942,66070,656,518,22,62,49546,606,1152,22,70,1,1,46,2,2,1,10,0,20,2,0,0,1
943,56106,520,1149,17,67,65278,589,1071,23,55,0,0,34,1,0,1,3,1,41,3,1,1,8
944,46427,617,901,22,67,58190,607,405,30,67,0,0,14,1,0,1,1,1,39,2,2,1,10
945,53097,501,340,17,53,42537,513,703,16,46,1,1,34,2,2,2,10,0,18,1,0,0,2
946,62959,785,955,44,88,66734,722,632,40,99,0,0,23,1,1,2,7,2,30,4,1,0,6
947,59301,658,897,11,72,57992,598,796,18,50,1,1,26,4,2,0,9,0,31,0,1,2,6
948,17632,196,118,4,11,21200,247,97,1,18,0,0,7,0,0,0,0,0,10,0,0,0,1
949,58294,499,1343,14,63,71403,611,870,24,66,0,1,27,3,0,1,4,1,42,2,2,1,10
950,77731,928,2257,11,50,84094,701,1476,18,52,0,0,34,0,1,0,5,1,62,5,6,1,11
951,52529,566,1233,8,60,63095,610,715,16,54,0,0,22,2,0,1,2,1,39,2,2,1,11
952,56658,525,891,16,44,52124,521,731,9,65,1,1,29,2,2,1,8,0,34,1,0,0,3
953,60483,516,587,8,39,49475,510,1343,7,44,1,0,49,3,2,1,10,0,25,0,0,0,3
954,58945,572,1576,19,44,69429,553,1020,13,55,0,0,31,2,0,0,4,1,51,2,3,1,11
955,54868,656,145,22,62,41361,676,441,23,69,1,1,18,3,2,2,10,0,6,0,0,0,2
956,46474,523,367,6,42,38068,437,725,11,32,1,0,36,2,0,0,6,0,14,1,0,1,3
957,42726,445,895,5,37,51129,448,615,11,30,0,0,24,0,0,1,1,0,35,2,0,0,7
958,70713,544,1122,27,77,65019,657,1407,32,62,1,2,49,3,2,1,9,0,40,2,0,1,4
959,50277,474,397,11,35,38850,444,812,9,38,1,0,38,3,0,2,7,0,17,0,0,0,3
960,64951,783,453,58,120,52275,739,657,53,101,1,2,24,3,3,1,10,0,18,2,0,1,3
961,66617,636,460,17,78,51621,650,1320,23,73,1,1,47,2,2,2,10,0,15,2,0,0,2
962,47798,589,839,23,71,59795,637,469,36,83,0,0,16,1,0,1,3,1,30,3,4,1,11
963,49991,538,178,18,57,37793,469,648,15,43,1,1,27,0,1,2,9,0,11,3,0,0,1
964,37099,516,559,6,24,44082,528,220,9,44,0,0,9,1,0,2,2,1,19,2,0,0,4
965,68003,700,1099,31,82,69872,729,1231,28,68,0,1,37,4,0,2,5,0,36,0,1,0,7
966,35061,415,85,13,34,27629,448,331,6,30,1,0,16,3,0,2,3,0,4,0,0,0,0
967,24911,370,381,8,28,30007,342,65,10,30,0,0,6,1,0,1,1,0,17,1,0,0,2
968,41514,495,650,16,56,42697,381,234,14,44,0,0,16,2,0,1,4,1,27,1,0,1,2
969,68666,729,1205,30,108,72213,671,950,50,62,0,0,31,3,0,1,3,2,40,2,2,1,9
970,64096,753,1146,24,66,68958,674,749,26,82,0,1,23,0,0,0,1,1,40,4,3,2,11
971,47432,629,1058,22,41,60768,645,482,15,63,0,0,14,1,0,0,3,1,36,3,2,1,9
972,43605,586,532,24,66,56339,612,291,33,70,0,0,12,0,0,0,2,1,27,4,1,2,8
973,77185,880,1393,41,100,78714,842,1109,48,98,0,0,34,4,0,1,4,3,40,1,2,0,9
974,63567,558,780,31,72,51754,554,978,13,74,1,1,40,3,2,2,10,0,28,0,0,0,2
975,56438,548,543,17,59,44750,472,757,15,44,1,1,31,3,2,1,10,0,21,0,0,0,1
976,57963,823,643,49,90,67219,875,565,33,88,0,0,19,1,0,0,0,1,23,4,1,2,10
977,36972,383,590,13,39,42948,451,314,10,41,0,0,18,0,0,1,2,0,28,2,0,0,3
978,50391,548,295,6,45,39034,503,607,15,39,1,1,25,3,1,2,8,0,10,1,0,0,2
979,48877,617,971,15,48,59021,561,584,11,66,0,0,20,1,0,0,2,1,36,2,0,2,6
980,58521,620,520,22,78,48629,635,837,27,49,1,1,32,2,1,2,6,0,20,2,0,0,1
981,72465,703,570,27,82,64864,784,1628,33,71,1,2,50,3,2,1,9,0,22,2,0,0,6
982,51173,592,1011,19,63,60113,657,919,27,68,0,0,31,0,0,1,2,1,30,3,2,0,10
983,45621,525,478,22,45,39358,425,717,8,48,1,0,27,1,0,0,4,0,19,2,0,1,2
984,61043,701,547,33,83,52603,627,770,29,70,1,1,31,1,2,0,9,0,22,3,0,2,4
985,22356,303,301,3,28,30309,347,57,5,29,0,0,4,0,0,0,0,0,16,2,0,1,3
986,68772,671,1283,36,81,64441,620,956,31,93,1,1,32,4,1,1,8,1,37,1,1,1,6
987,54218,466,612,16,52,42857,406,887,13,46,1,1,40,2,1,2,7,0,24,0,0,0,1
988,52730,586,1171,17,46,62487,551,794,16,43,0,0,30,0,0,1,1,1,41,4,2,0,9
989,50503,544,924,18,56,58945,562,856,25,62,0,0,27,0,0,0,3,1,39,4,0,1,7
990,49010,599,265,22,48,46083,645,835,18,55,1,0,31,3,1,0,5,0,13,0,0,2,5
991,63236,632,922,31,73,56858,626,996,27,66,1,1,36,1,1,1,6,0,29,3,0,0,4
992,75252,746,993,32,81,64100,811,947,29,79,1,2,33,3,4,1,10,0,29,2,0,1,3
993,35622,368,45,4,22,19517,291,386,3,19,1,0,23,1,1,1,8,0,4,0,0,0,0
994,40914,514,282,17,46,35319,528,474,9,47,1,0,16,2,0,0,3,0,10,1,0,1,1
995,24139,320,251,11,29,30517,356,111,9,31,0,0,6,0,0,1,0,0,15,2,0,0,1
996,49616,597,441,20,50,42376,530,685,12,53,1,0,27,1,1,2,8,0,17,1,0,0,1
997,31767,407,145,5,32,24569,360,334,12,24,1,0,17,1,0,0,1,0,6,1,0,1,0
998,36433,382,749,8,25,41440,422,197,8,34,0,0,9,0,0,0,5,0,31,2,1,1,8
999,32934,393,43,15,28,21621,302,349,4,29,1,0,17,2,0,0,3,0,3,0,0,1,0
1000,57543,708,946,19,68,65091,732,739,26,68,0,0,25,1,0,2,4,1,30,4,1,0,10
1001,64891,651,742,13,70,54683,656,934,30,66,1,2,28,1,3,2,9,0,23,4,0,0,2
1002,78234,705,1237,23,64,76049,688,1488,22,92,1,2,41,4,3,2,11,0,44,2,1,0,7
1003,30183,375,212,3,14,24012,259,388,1,18,1,0,16,2,0,0,3,0,11,0,0,1,0
1004,52128,407,714,14,72,47130,482,1173,21,42,1,0,42,3,1,0,5,0,25,0,0,1,1
1005,56147,713,1170,27,70,69184,713,640,25,90,0,0,23,1,0,2,4,2,37,4,1,0,10
1006,27891,339,105,3,21,21268,204,300,1,14,1,0,19,1,0,1,0,0,9,0,0,0,0
1007,41930,336,299,7,26,36855,346,682,4,29,1,0,32,2,0,0,4,0,17,0,0,1,4
1008,45267,515,1044,19,46,56013,548,474,17,59,0,0,17,0,0,2,2,1,35,3,1,0,7
1009,42020,606,721,15,41,53762,640,260,15,60,0,0,11,0,0,0,1,1,25,4,3,2,11
1010,47794,483,667,28,55,53783,561,469,16,67,0,0,21,2,0,2,3,1,23,1,1,0,10
1011,31130,426,350,8,45,41749,466,182,22,43,0,0,8,0,0,0,0,0,22,2,0,2,3
1012,43436,542,829,17,47,51538,584,262,18,53,0,0,11,0,0,1,4,1,33,3,1,0,7
1013,66850,625,1134,16,74,60897,649,1291,15,56,1,1,46,4,1,0,8,0,34,0,0,1,5
1014,54003,620,724,9,49,53330,616,730,14,51,1,0,27,2,2,2,10,1,26,2,0,0,1
1015,43931,478,418,17,49,39574,472,533,14,45,1,0,25,1,0,1,4,0,22,2,0,0,2
1016,35701,482,591,17,41,46259,462,354,17,56,0,0,14,1,0,0,0,1,24,1,0,1,4
1017,49099,500,323,13,54,35475,369,700,19,50,1,0,36,1,2,2,9,0,15,1,0,0,1
1018,44450,391,1049,4,48,57528,456,780,16,38,0,0,28,0,0,0,0,1,44,4,1,2,8
1019,52884,509,627,12,40,46037,492,1108,10,45,1,0,38,2,1,2,7,0,23,1,0,0,0
1020,52039,466,642,16,43,45057,516,959,9,55,1,1,39,4,0,1,3,0,23,0,0,0,3
1021,61616,633,739,33,59,50770,627,1151,30,85,1,1,37,3,1,1,9,0,25,1,0,0,3
1022,41048,417,154,6,33,28132,419,592,5,33,1,0,28,2,1,2,7,0,6,0,0,0,0
1023,63014,568,865,10,52,54216,550,1155,8,34,1,1,39,3,1,1,9,0,29,1,0,0,2
1024,55900,577,1066,19,70,64060,624,883,27,71,0,0,29,2,0,1,3,1,35,3,2,1,7
1025,39527,538,885,13,48,51453,551,335,18,41,0,0,14,1,0,0,1,0,31,2,0,1,6
1026,43820,557,962,18,52,55974,577,570,24,56,0,0,17,3,0,1,3,1,36,0,1,1,8
1027,54446,610,474,9,59,43200,590,765,8,40,1,1,29,3,2,1,9,0,14,1,0,0,1
1028,39563,496,343,13,34,36166,485,390,12,35,1,0,16,0,0,1,5,0,15,2,0,1,3
1029,66601,581,758,13,54,55298,676,1532,10,39,1,1,46,3,1,1,7,0,25,1,0,0,4
1030,75480,874,1028,26,94,74765,795,976,38,78,0,2,29,2,1,0,8,1,37,4,4,2,10
1031,61323,808,836,42,99,71257,785,732,39,106,0,0,19,3,0,1,3,2,30,2,1,1,9
1032,25904,344,360,5,28,34020,397,189,11,33,0,0,10,0,0,0,0,0,21,2,0,1,3
1033,49768,544,731,18,63,52240,510,544,19,56,0,0,25,2,0,1,5,1,27,2,1,1,7
1034,38729,323,213,4,30,25841,295,602,6,31,1,0,35,2,1,1,7,0,13,0,0,0,0
1035,67366,651,1393,24,57,76407,738,1278,26,83,0,0,40,1,2,2,10,2,49,4,1,0,8
1036,69776,748,994,47,96,58455,597,905,32,79,1,2,36,2,2,1,9,0,34,3,1,1,5
1037,50910,492,462,10,50,41509,498,837,20,43,1,1,37,2,1,0,7,0,19,1,0,1,2
1038,47141,661,925,26,63,58583,597,500,22,59,0,0,16,2,0,1,2,1,32,2,2,0,9
1039,38860,444,646,9,35,50149,525,391,15,29,0,0,18,0,0,1,2,1,28,3,1,1,7
1040,62052,591,1344,19,64,69916,654,1301,31,76,0,1,39,1,0,1,3,1,43,3,3,0,10
1041,63817,636,1154,38,82,61274,532,1339,24,69,1,0,40,1,1,0,6,2,34,4,0,2,4
1042,60781,585,605,11,49,50189,581,926,17,60,1,1,37,2,2,1,7,0,22,2,0,1,3
1043,58427,543,491,22,53,43569,568,1001,13,54,1,1,37,2,1,1,8,0,18,1,0,1,1
1044,48124,636,890,9,45,60660,650,385,21,46,0,0,15,0,0,1,3,1,37,3,4,1,11
1045,55596,640,1199,18,52,64963,640,734,17,68,0,0,32,3,0,0,4,1,40,1,1,1,8
1046,75440,690,956,50,69,68761,716,1503,29,91,1,1,45,1,2,0,8,1,27,4,1,2,6
1047,38259,482,689,12,42,48989,506,273,13,49,0,0,11,1,0,2,3,1,28,2,1,0,8
1048,51232,590,595,21,55,55113,570,784,26,78,0,0,28,2,0,1,6,1,23,1,2,1,10
1049,65096,716,736,38,70,60395,685,883,30,95,1,1,29,1,1,1,9,0,29,3,0,1,6
1050,25801,322,532,5,28,38733,419,160,10,29,0,0,8,0,0,1,0,0,30,2,0,0,4
1051,50872,548,247,24,53,38310,457,689,12,57,1,1,29,2,2,2,9,0,9,1,0,0,2
1052,46175,568,155,10,44,33809,459,604,14,52,1,0,23,2,1,1,9,0,8,1,0,0,2
1053,42070,466,466,13,46,35267,416,533,10,33,1,0,24,2,0,2,3,0,17,1,0,0,1
1054,26074,312,514,2,17,36183,410,177,5,23,0,0,11,0,0,0,0,0,28,0,0,0,3
1055,49067,657,687,24,50,61530,702,233,22,62,0,0,10,0,0,1,3,2,31,4,1,0,8
1056,4649,42,0,0,2,4676,38,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1057,57139,553,918,27,103,61904,595,999,25,65,0,0,31,1,0,1,3,1,37,4,1,1,8
1058,35312,464,488,12,41,43719,495,263,20,55,0,0,14,0,0,0,2,0,27,2,0,1,4
1059,67595,632,1059,20,62,59001,622,1526,17,57,1,2,48,2,1,0,8,0,34,1,0,1,3
1060,61906,635,691,28,75,51526,603,980,29,76,1,1,34,1,1,2,10,0,22,1,0,0,2
1061,48816,594,1144,19,60,59656,594,565,19,70,0,0,17,3,0,0,3,1,35,1,3,2,11
1062,28268,287,687,4,28,47490,470,203,9,40,0,0,11,1,0,1,0,0,35,1,2,0,10
1063,37957,328,979,10,29,54399,484,554,5,37,0,0,23,0,0,0,0,0,45,2,2,2,9
1064,25009,294,335,9,24,39588,419,162,8,24,0,0,11,0,0,0,0,0,21,2,0,1,6
1065,64329,782,1057,26,82,75326,822,693,42,82,0,0,22,0,0,1,3,2,33,5,2,1,9
1066,40355,492,626,15,46,46235,467,221,16,52,0,0,10,0,0,1,5,1,25,3,0,1,4
1067,33283,394,59,12,40,21803,333,441,5,25,1,0,24,2,0,1,2,0,2,0,0,0,0
1068,59420,644,987,26,74,64370,710,946,26,67,0,1,30,2,1,2,5,0,33,2,1,0,8
1069,41490,621,725,25,47,54928,586,268,16,77,0,0,11,0,0,0,1,1,29,3,2,2,8
1070,59054,639,1230,27,67,74167,696,901,34,82,0,0,33,1,0,2,3,2,53,3,3,0,11
1071,31310,410,103,11,31,26051,365,381,9,33,1,0,20,1,0,0,2,0,6,0,0,1,1
1072,34972,442,576,15,35,52298,576,334,15,52,0,0,13,0,0,0,0,1,25,3,2,2,9
1073,42693,531,337,16,36,36685,465,425,11,42,1,0,19,1,1,1,5,0,14,1,0,1,2
1074,49231,506,338,13,41,37958,509,540,19,43,1,1,26,2,0,1,6,0,16,1,0,1,1
1075,45121,490,810,10,38,52770,545,517,9,42,0,0,23,0,0,0,2,1,34,3,1,1,8
1076,49016,552,276,16,52,40728,525,776,16,35,1,0,32,3,0,2,5,0,12,0,0,0,2
1077,66888,710,670,21,70,52522,667,933,26,54,1,1,32,1,2,0,9,0,20,3,0,2,3
1078,24428,270,62,6,31,19288,231,186,5,23,1,0,13,0,0,1,2,0,4,1,0,0,0
1079,55446,540,926,30,54,56109,551,755,15,71,0,1,29,2,0,2,5,0,32,2,1,0,8
1080,57269,483,621,16,63,44440,483,875,26,52,1,1,39,2,1,2,8,0,24,1,0,0,1
1081,42880,519,866,19,44,58215,594,383,26,67,0,0,13,0,0,0,0,1,32,3,2,2,10
1082,43287,516,854,6,40,54609,589,449,19,49,0,0,17,1,0,1,3,1,32,2,2,1,10
1083,37856,553,752,12,46,53472,549,167,17,57,0,0,6,0,0,0,1,1,33,4,2,2,9
1084,64975,603,948,22,63,56509,590,1216,10,66,1,1,43,0,1,0,8,0,35,3,0,1,3
1085,60283,534,827,26,73,50900,567,1162,21,77,1,1,43,3,1,2,7,0,27,0,0,0,2
1086,52733,671,890,22,49,62016,661,599,25,70,0,0,19,0,0,1,3,1,33,4,1,1,10
1087,72514,741,936,30,72,66693,697,1341,28,81,1,1,47,4,2,1,8,1,29,0,0,0,4
1088,46229,489,338,9,48,36147,476,661,11,41,1,0,31,2,0,1,5,0,16,1,0,1,0
1089,63269,691,617,22,81,52498,618,1107,27,59,1,1,37,3,2,1,10,0,22,1,0,1,3
1090,41074,388,234,21,38,36482,437,553,12,55,1,0,28,1,0,1,4,0,13,1,0,1,3
1091,38420,397,94,4,34,24135,280,480,10,24,1,0,25,0,0,1,6,0,9,1,0,0,0
1092,52439,537,263,15,45,37617,517,782,14,42,1,1,29,2,1,1,11,0,13,1,0,1,2
1093,24715,376,389,6,28,35695,400,122,5,27,0,0,6,0,0,0,0,0,21,2,0,0,3
1094,59796,600,897,29,65,69220,707,969,26,84,0,1,33,3,0,1,5,1,36,2,1,0,10
1095,74004,718,1289,37,73,71093,693,1391,33,102,1,2,46,3,1,1,8,0,40,1,1,1,7
1096,52972,471,464,11,44,43070,520,953,14,58,1,1,41,3,0,2,5,0,17,0,0,0,2
1097,60095,622,579,21,69,51080,675,852,17,48,1,1,36,4,3,1,11,0,19,0,0,0,3
1098,58440,641,1038,28,67,66722,733,700,31,81,0,0,31,2,1,2,5,2,38,3,1,0,9
1099,43181,536,183,3,34,30298,400,669,8,23,1,0,27,1,1,1,9,0,9,1,0,0,0
1100,28865,426,359,13,37,42430,448,131,10,49,0,0,8,0,0,0,0,0,23,3,0,2,7
1101,60569,719,992,28,64,67045,781,873,39,79,0,0,27,1,0,1,3,1,31,3,1,0,7
1102,71311,695,1177,30,70,71602,701,1524,19,80,0,1,40,1,0,0,5,1,37,4,1,1,7
1103,45943,541,728,22,58,54697,675,375,24,63,0,0,14,1,0,1,3,1,23,3,1,1,9
1104,43061,592,593,19,39,53154,590,286,13,52,0,0,12,0,0,1,2,1,27,3,0,0,4
1105,33311,480,502,14,50,46926,526,290,17,39,0,0,11,0,0,0,1,0,27,2,1,2,5
1106,68527,637,1499,18,95,79085,700,1500,55,65,0,0,44,3,0,0,4,2,49,2,1,1,8
1107,78317,672,1548,27,67,75521,801,1427,21,73,1,3,45,2,3,1,7,0,43,3,0,1,5
1108,65375,732,1358,21,64,75438,729,1451,27,87,0,0,40,2,0,0,2,1,47,3,3,0,10
1109,42720,523,878,16,50,51739,576,435,17,54,0,0,17,0,0,0,2,0,33,3,0,0,5
1110,41071,410,191,12,49,32306,404,602,16,34,1,0,26,2,0,2,3,0,10,0,0,0,1
1111,37985,463,693,12,40,48434,461,351,8,43,0,0,14,0,0,0,2,1,31,3,0,2,6
1112,40817,410,95,12,40,26863,349,480,4,30,1,0,26,2,0,2,6,0,7,0,0,0,0
1113,54096,637,1051,13,60,62417,667,592,22,51,0,0,21,1,0,2,2,1,32,3,1,0,10
1114,54791,537,522,23,47,48936,536,954,17,62,1,1,37,3,1,1,7,0,23,0,0,1,3
1115,33659,369,57,6,36,22311,302,367,3,25,1,0,21,1,0,0,4,0,2,0,0,0,0
1116,70219,761,385,37,78,55087,738,1047,25,75,1,1,42,4,3,1,11,0,13,1,0,0,1
1117,33887,405,121,9,28,26482,451,372,10,30,1,0,16,1,0,1,4,0,5,1,0,0,0
1118,34543,488,660,25,43,48501,541,183,20,65,0,0,8,0,0,1,1,1,28,2,0,0,5
1119,42280,561,828,16,53,56556,565,353,29,53,0,0,13,1,0,0,1,1,31,3,3,2,11
1120,66657,632,927,27,55,52034,538,883,20,76,1,1,31,2,2,1,10,0,29,2,0,0,2
1121,66609,783,842,28,81,66812,827,881,26,75,0,1,30,2,2,1,8,1,24,3,1,1,7
1122,36103,480,179,7,42,30831,433,346,15,35,1,0,16,2,0,0,2,0,10,0,0,1,0
1123,35053,407,656,12,37,45794,506,286,8,42,0,0,16,0,0,1,1,0,29,2,2,1,10
1124,68587,740,562,25,73,58588,814,1036,20,76,1,2,38,4,1,0,9,0,21,0,0,2,3
1125,50985,543,282,16,38,34728,470,910,9,49,1,0,32,2,2,1,11,0,12,0,0,1,1
1126,50036,573,551,23,45,44415,467,596,15,50,1,0,26,1,0,0,3,0,21,2,0,2,2
1127,62788,670,751,20,62,50560,620,1007,20,57,1,1,33,4,2,2,10,0,23,0,0,0,3
1128,83098,644,1705,22,84,80416,681,2283,18,64,0,0,68,1,3,0,7,1,55,3,1,2,9
1129,36051,391,1030,6,27,51147,444,491,11,38,0,0,22,0,0,0,0,0,46,2,1,1,8
1130,37371,530,660,13,49,48677,507,223,9,40,0,0,10,0,0,0,1,1,24,3,1,2,7
1131,44566,502,995,12,48,60254,592,630,14,46,0,0,23,1,0,0,2,1,39,2,3,2,11
1132,56594,572,635,25,55,48059,544,1054,17,57,1,1,37,2,1,1,7,0,22,1,0,1,2
1133,64420,727,699,34,79,58853,699,943,23,70,1,0,35,3,1,2,7,1,25,2,0,0,4
1134,65813,545,1280,19,53,68250,664,1218,18,52,0,1,43,1,1,2,8,1,45,4,1,0,7
1135,38040,566,493,17,39,51917,663,280,13,56,0,0,11,0,0,1,0,1,21,3,2,1,9
1136,43986,332,178,0,8,22961,154,827,0,0,1,0,45,1,3,1,11,0,9,0,0,0,0
1137,41534,283,104,0,9,19324,163,831,0,0,1,0,45,1,2,1,11,0,5,0,0,0,0
1138,49624,727,781,23,86,61080,661,356,33,70,0,0,13,1,0,1,5,1,29,3,3,1,11
1139,78556,833,1253,43,110,82284,926,1697,37,112,0,1,42,3,1,1,5,1,45,3,1,1,10
1140,55304,669,1047,34,96,63627,684,688,44,76,0,0,23,0,0,2,5,1,34,4,1,0,9
1141,62991,710,593,25,75,54187,685,816,27,69,1,1,34,4,3,2,11,0,23,0,0,0,3
1142,44323,530,849,13,52,52700,567,490,21,59,0,0,18,0,0,1,3,1,30,3,1,1,8
1143,36576,467,296,5,27,29883,422,417,9,21,1,0,17,1,0,2,4,0,11,1,0,0,1
1144,46252,397,313,11,35,35390,371,710,10,42,1,0,30,3,1,2,8,0,12,0,0,0,3
1145,39879,475,1110,8,49,51141,500,326,12,36,0,0,13,1,0,1,2,0,43,2,1,0,6
1146,62848,668,728,25,74,56049,744,922,26,67,1,1,31,1,1,1,7,0,22,4,0,1,4
1147,77020,800,1524,48,100,82191,661,1377,48,132,1,0,38,3,1,2,7,3,41,3,1,0,9
1148,71103,720,1058,39,101,65008,719,1220,41,100,1,1,40,3,1,2,8,1,31,2,1,0,5
1149,45577,505,264,20,43,34935,506,563,13,47,1,0,29,1,0,1,4,0,10,2,0,0,1
1150,52652,481,728,19,52,45637,460,813,20,54,1,1,32,1,1,2,7,0,32,2,0,0,1
1151,46580,536,307,9,47,39481,551,510,12,37,1,0,25,2,1,2,7,0,15,0,0,0,2
1152,50216,501,498,9,48,41554,503,841,19,49,1,0,34,2,2,2,7,0,19,0,0,0,1
1153,65056,692,852,39,95,62847,819,1121,41,83,1,0,39,2,0,2,4,1,22,2,0,0,4
1154,47952,710,734,14,62,58405,748,208,27,58,0,0,9,0,0,1,4,1,26,4,1,1,8
1155,78676,825,2126,28,99,85690,781,1459,42,84,0,1,33,1,0,1,7,1,62,4,3,0,11
1156,42864,558,397,33,54,42574,560,302,15,67,1,0,18,2,0,1,3,0,16,1,0,1,1
1157,44340,429,364,15,34,36561,466,581,7,40,1,0,23,2,0,1,3,0,17,1,0,1,1
1158,39774,551,685,12,46,53660,546,207,10,42,0,0,10,1,0,0,3,1,29,2,1,2,10
1159,39960,326,64,0,5,18275,195,902,0,0,1,0,49,1,1,1,10,0,4,0,0,0,0
1160,55283,488,367,24,59,38761,526,990,16,49,1,1,38,3,1,1,9,0,12,0,0,0,1
1161,64485,761,601,35,80,59816,822,1100,25,86,1,2,34,2,1,0,7,0,19,2,2,1,7
1162,44609,568,921,19,53,56955,601,350,22,60,0,0,16,1,0,1,1,1,31,3,2,0,10
1163,47414,521,1096,11,64,58833,592,639,28,51,0,0,25,3,0,1,2,1,41,0,2,0,9
1164,59368,503,588,25,61,47812,527,1074,15,44,1,1,42,3,2,2,11,0,22,0,0,0,1
1165,59902,592,714,19,67,52514,626,1003,24,71,1,1,34,3,2,2,10,0,26,1,0,0,3
1166,65654,618,796,55,80,59386,674,1341,45,103,1,1,44,3,1,2,8,0,28,1,0,0,3
1167,57005,588,393,19,43,43821,489,879,14,54,1,1,33,3,2,1,9,0,16,0,0,0,0
1168,64489,676,1707,29,73,80256,680,1377,34,70,0,0,36,0,0,1,2,2,54,4,2,0,10
1169,69674,730,831,33,97,66890,759,1195,45,82,1,1,40,3,2,0,9,1,26,1,0,1,6
1170,34287,459,355,16,42,38448,413,254,12,45,0,0,13,0,0,0,2,0,22,2,0,1,4
1171,73739,670,1853,25,75,77570,566,1679,13,65,0,1,44,3,0,0,3,1,60,2,3,1,10
1172,53256,683,1063,18,60,64937,723,548,24,74,0,0,21,2,0,2,2,1,36,2,3,0,11
1173,45891,619,590,10,68,49891,610,276,23,49,0,0,12,0,0,1,6,1,25,3,0,1,3
1174,23710,360,397,4,25,37755,399,83,8,34,0,0,3,0,0,0,0,0,22,2,1,1,7
1175,54048,617,322,18,58,42335,540,709,20,45,1,0,24,3,2,2,10,0,15,1,0,0,1
1176,43175,611,845,9,53,54236,619,366,20,47,0,0,14,0,0,0,1,1,28,3,1,2,8
1177,64167,700,483,44,81,50865,654,771,33,91,1,1,29,4,3,1,11,0,17,0,0,1,3
1178,67185,615,806,31,78,57336,681,1157,15,76,1,1,42,4,2,2,10,0,21,1,0,0,4
1179,33848,428,36,6,26,20452,285,255,4,23,1,0,16,1,0,1,5,0,3,0,0,0,0
1180,57521,643,505,36,100,48815,612,735,35,62,1,1,27,1,2,1,9,0,14,2,0,0,3
1181,60206,735,1002,38,74,67916,666,574,43,100,0,0,21,1,0,0,6,1,35,4,1,2,8
1182,48028,514,972,14,64,55792,536,517,22,58,0,0,21,2,0,0,3,1,33,1,1,1,8
1183,36372,456,688,10,51,48377,561,280,16,42,0,0,11,0,0,1,1,1,29,3,1,1,8
1184,63353,741,426,34,67,51728,687,648,29,85,1,1,27,3,1,2,9,1,14,1,0,0,1
1185,46694,576,743,27,68,57269,562,644,20,57,0,0,22,1,0,0,2,1,32,3,1,2,8
1186,68092,768,956,32,89,72462,768,1149,44,73,0,0,37,3,0,1,4,2,37,2,1,1,8
1187,56827,654,823,35,94,60125,580,585,39,72,0,0,23,0,0,1,4,1,33,4,2,1,9
1188,42249,501,863,18,51,48088,485,301,17,61,0,0,17,2,0,1,5,1,31,1,1,0,7
1189,52765,520,280,15,57,39907,575,784,11,46,1,1,30,4,2,2,9,0,14,0,0,0,2
1190,52908,620,313,7,51,42372,581,855,5,43,1,1,31,2,1,0,7,0,10,0,0,1,2
1191,57389,737,644,36,82,65725,794,562,34,92,0,0,18,1,0,0,2,2,22,4,1,1,8
1192,27197,352,469,7,32,35124,407,260,10,39,0,0,12,0,0,0,0,0,22,2,0,0,2
1193,39580,556,593,20,44,52253,620,244,21,50,0,0,12,1,0,1,2,1,25,2,2,1,10
1194,53739,581,513,17,68,46999,513,686,31,56,1,0,32,4,1,1,7,0,18,0,0,0,1
1195,62267,749,1237,32,86,71001,785,573,47,81,0,0,18,1,0,1,3,1,42,4,2,0,10
1196,25931,373,247,5,26,31446,340,126,5,34,0,0,7,0,0,0,1,0,17,2,1,1,5
1197,41895,487,929,23,56,54746,526,442,22,64,0,0,19,1,0,1,3,1,36,2,1,1,10
1198,64228,785,989,42,83,65488,732,674,27,97,1,1,21,4,1,1,6,1,30,1,1,1,7
